SAEF_N:Ezeiza N:AR:-33.10:-60.20:3141
SAEF_S:Ezeiza S:AR:-37.50:-62.15:3142
BAIRES:Baires TMA:AR:-35.4:-58.56:3143
SAMF:Mendoza:AR:-35.35:-67.50:3150
SAME:Mendoza TMA:AR:-33.05:-68.90:3151
SARR:Resistencia:AR:-29.40:-58.90:3160
SARE:Resistencia TMA:AR:-27.70:-59.10:3161
SAVF:Comodoro Rivadavia:AR:-49.64:-49.00:3170
SAVU:Comodoro Rivadavia TMA:AR:-46.00:-67.40:3171
SBAZ:Amazonica:BR:-6.05:-57.66:318
SBBS:Brasilia:BR:-16.05:-48.42:319
SBCW:Curitiba:BR:-25.17:-51.1:320
SBAO:Atlantico Oceanic:BR:-13.17:-30.38:321
SBRE:Recife:BR:-8.736945:-40.28:322
SCCZ:Punta Arenas:CL:-53.50:-77.85:323
SCEZ:Santiago:CL:-33.50:-78.00:324
SCFZ:Antofagasta:CL:-22.98:-78.00:325
SCIZ:Pascua:CL:-37.50:-110.50:326
SCTZ:Puerto Montt:CL:-42.75:-78.00:327
SEFG:Guayaquil:EC:-1.77:-83.58:328
SGFA:Asuncion:PY:-23.48:-58.46:329
SKEC:Barranquilla:CO:11.32:-74.21:330
SKED:Bogota:CO:2.21:-74.88:331
SLLF:La Paz:BO:-16.26:-63.51:332
SMPM:Paramaribo:SR:5.57:-55.95:333
SOOO:Rochambeau:GF:7.82:-44.78:334
LIM:Lima:PE:-9.20:-79.34:335
SUEO:Montevideo:UY:-33.44:-55.04:475
SUEO_O:Montevideo Oceanic:UY:-37.00:-31.60:476
SVZM:Maiquetia:VE:8.21:-66.60:336
SYGC:Georgetown:GY:5.03:-58.94:337
SEA:Seattle:US:44.6:-121.4:280
SJU:San Juan Oceanic:PR:19.2:-64.6:338
SLC:Salt Lake City:US:43.2:-111.4:275
TEH:Tehran:IR:32.2:53.6:297
TJZS:San Juan Oceanic:PR:19.2:-64.6:338
TNCF:Curacao:AN:14.2:-70.6:339
TTZP:Piarco:TT:15.6:-51.3:340
UKBV:Kiev:UA:50:30.9:378
UKDV:Dnipropetrovsk:UA:48.9:36.5:379
UKFV:Simferopol:UA:45.2:33.7:380
UKLV:Lviv:UA:49.8:24.9:381
UKOV:Odesa:UA:46.5:30.6:382
UKR:Ukraine Radar:UA:47.46:32.50:3782
UAAA:Almaty:KZ:47.04:77.55:3460
UACN:Nur-Sultan:KZ:50.5:68.9:3461
UAII:Shymkent:KZ:44:66:3462
UATT:Aktyubinsk:KZ:48.9:57.5:3463
UAKD:Zhezkazgan:KZ:48:67.2:343
UAOO:Kzyl-Orda:KZ:44.8:64.7:344
UARR:Uralsk:KZ:50.3:51:341
UASS:Semipalatinsk:KZ:49.7:81.4:348
UATG:Atyrau:KZ:47.1:51.7:342
UAUU:Kostanay:KZ:52.3:63.7:347
UBBA:Baku:AZ:40.27:48.69:3464
UBBB:Baku:AZ:40.27:48.69:3464
UCFM:Bishkek:KG:41.92:76.10:3465
UCFO:Osh:KG:40.77:73.30:3466
UDDD:Yerevan:AM:40:45:3467
UGEE:Yerevan:AM:40:45:3467
UEEE:Yakutsk:RU:66.25:130:3400
UEBB:Batagay:RU:67.6:136.1:353
UELL:Chulman:RU:56.8:125.5:357
UERR:Mirny:RU:62.8:112.3:352
UESO:Chokurdakh:RU:70.6:148:356
UESS:Chersky:RU:69.5:160.5:355
UEST:Tiksi:RU:72.8:129.1:359
UESU:Zyryanka:RU:66:150.5:5931
UEVV:Zhygansk:RU:66.9:122.5:354
UGGG:Tbilisi:GE:42.1:43.4:3468
UHHH:Khabarovsk:RU:48.8:135.2:3401
UHBB:Blagoveshensk:RU:51.2:129.4:362
UHNN:Nikolaevsk-Na-Amure:RU:55.1:136.9:363
UHBI:Magdagachi:RU:53.5:125.9:364
UHSH:Okha:RU:54:144.5:365
UHOO:Okhotsk:RU:58.8:140.6:366
UHSS:Yuzhno Sakhalinsk:RU:47.5:145:371
UHMM:Magadan:RU:60.8:154.7:3402
UHMI:Mys Shmidta:RU:70:180:488
UHMA:Anadyr:RU:65:180:489
UHMP:Pevek:RU:69:170.9:367
UHPP:Petropavlovsk:RU:53:165:3403
UHPT:Tilichiki:RU:60.6:168.5:369
UHWW:Vladivostok:RU:43.6:135.2:3404
UIII:Irkutsk:RU:56:111.5:3405
UIAA:Chita:RU:52.1:114.3:376
UIBB:Bratsk:RU:56.1:101.5:375
UIKK:Kirensk:RU:58.7:107.3:374
ULAA:Arkhangelsk:RU:64:43.8:3406
ULDD:Amderma:RU:71.4:59:384
ULAM:Naryan-Mar Arkhangelsk:RU:68.59:50.98:3407
ULKK:Kotlas Arkhangelsk:RU:61.2:45.28:3408
ULLL:Peterburg:RU:60.33:33.32:3409
ULOL:Velikiye Luki:RU:57:30.3:383
ULPH:Petrozavodsk:RU:63.6:33:493
ULMM:Murmansk:RU:67.67:35.57:3410
ULWW:Vologda:RU:59.73:39.72:3411
UMKK:Kaliningrad:RU:55.21:20.22:3412
UMMM:Minsk:BY:53.78:27.96:3469
UMMV:Minsk:BY:53.38:27.96:3469
UNKL:Krasnoyarsk:RU:66.85:94.092:3413
UNII:Yeniseysk:RU:59.1:90.2:391
UODD:Dikson:RU:74.4:92.7:480
UOHH:Khatanga:RU:72.5:102.2:482
UOOO:Norilsk:RU:69.8:92.7:481
UOTT:Turukhansk:RU:65.1:89.3:479
UNNT:Novosibirsk:RU:56.75:79.67:3414
UNBB:Barnaul:RU:51.7:83.5:392
UNOO:Omsk:RU:55.8:73.7:395
URFV:Simferopol:RU:45.23:34.46:3415
URRV:Rostov:RU:46.58:43.13:3416
URWA:Astrakhan:RU:46.1:47.2:396
URWW:Volgograd:RU:48.6:45.1:398
USSV:Yekaterinburg Urla:RU:58.3:55.12:3420
USCC:Chelyabinsk Ural:RU:55.08:61.68:3417
USKK:Kirov:RU:58.2:48.6:399
USPP:Perm:RU:58.8:55.3:405
USUU:Kurgan:RU:55.6:66:408
USTV:Tyumen:RU:64.43:72.03:3419
USDD:Salekhard Tyumen:RU:66:67.6:3418
USDK:Kamenny Mys Tyumen:RU:70.3:73.6:400
USHB:Beryozovo:RU:63.4:65.9:401
USHH:Khanty-Mansiysk:RU:61.4:68:404
USRR:Surgut:RU:61.5:77:409
UTAA:Ashkhabad:TM:38.6:59.6:3470
UTAK:Turkmenbashi:TM:39.8:54.56:3471
UTAT:Dashkhovuz:TM:41.41:59.08:3472
UTAV:Turkmenabat:TM:38.54:63.46:3473
UTDD:Dushanbe:TJ:38.8:71.33:3474
UTSD:Samarkand:UZ:39.9:65.5:3475
UTTR:Tashkent:UZ:41.88:64.29:3476
UUWV:Moscow:RU:54.07:38.84:3421
UUYY:Syktyvkar:RU:64:54.97:3422
UUYW:Vorkuta:RU:67.4:63:415
UUYP:Pechora:RU:64.6:56.2:416
UWWW:Samara:RU:53.58:51.83:3423
UWOO:Orenburg:RU:52.1:55:828
UWKD:Kazan:RU:55.8:49.8:419
UWPP:Penza:RU:52.7:45:421
UWUU:Ufa:RU:54.6:56:423
VAAH:Ahmedabad:IN:23.19:72.43:4200
VABB:Mumbai:IN:18.35:71.59:4201
VABF:Mumbai Radio:IN:15.29:70:4202
VABF_N:Mumbai Radio:IN:22:75.5:4222
VABX:Mumbai Radio:IN:11.57:65.08:4203
VANP:Nagpur:IN:21.35:77.57:4204
VEBN:Varanasi:IN:25.25:82.34:4205
VECC:Calcutta:IN:22.97:86.46:4206
VECC_B:Calcutta:IN:19.39:84.16:4207
VECC_R:Calcutta:IN:22.20:82.33:4208
VECF:Calcutta:IN:20.10:89.40:4209
VECX:Calcutta:IN:16.58:88.50:4210
VEGF:Guwahati:IN:26.46:92.13:4211
VGFR:Dhaka:BD:24.00:90.00:450
VIDF:Delhi:IN:30.26:76.56:4212
VIDP:Delhi:IN:27.57:76.34:4213
VOBL:Bengaluru:IN:14.39:77.33:4214
VOCI:Cochin:IN:11.23:76.18:4215
VOHS:Hyderabad:IN:17.54:78.33:4216
VOMF:Chennai:IN:15.03:83.59:4217
VOMM:Chennai:IN:13.31:81.15:4218
VOMX:Chennai Radio:IN:10.47:88.57:4219
VOML:Mangalore:IN:13.33:74.35:4220
VOTV:Trivandrum:IN:08.13:75.33:4221
VZUP:India Control:IN:19:77:4223
VCCC:Colombo:LK:4:84.2:425
VCCF:Colombo Male:LK:3:78:4235
VCL:Mekong Radar:VN:15:108:429
VDPF:Phnom Penh:VD:12.67:105:430
VLVT:Vientiane:LA:18.2:103.9:431
VNSM:Kathmandu:NP:28.3:84.1:432
VRMF:Male:MV:0.7:73:434
VTBB:Bangkok:TH:13:101:435
VVHM:Ho-Chi-Minh:VN:12.3:108.3:436
VVHN:Hanoi:VN:20.2:105:437
VYYF:Yangon:MM:19.2:96.5:438
WAAF:Bali:ID:-2.7:116.5:4441
WAAZ:Ujung Pandang:ID:-2.7:126.5:440
WABZ:Biak:ID:-3:135.1:439
WBFC:Kota Kinabalu:MY:4.6:114.2:441
WBGG:Kuching:MY:0.8:108.5:4411
WIIF:Jakarta:ID:-3:103.2:442
WIIF_N:Jakarta:ID:-3:103.2:4421
WIIF_W:Jakarta:ID:-3:103.2:4422
WIIF_E:Jakarta:ID:-3:103.2:4423
WIIZ:Jakarta:ID:-3:103.2:442
WMFC:Kuala Lumpur:MY:5.6:99.5:443
WRRZ:Bali:ID:-3.9:118.6:444
WSJC:Singapore:SG:4.8:109.3:445
YBBB:Brisbane FL245+:AU:-17:140:1236
YMMM:Melbourne FL245+:AU:-27:132:1237
ZAK:San Francisco Radio:US:31.75:-120.83:268
ZMA:Miami Oceanic:US:23.3:-72.4:263
ZMO:Miami Oceanic:US:23.3:-72.4:263
HKG:Hong Kong:HK:20.1:114.5:460
VHHH:Hong Kong:HK:20.1:114.5:460
VHHK:Hong Kong:HK:20.1:114.5:460
PRC:Beijing Control:CH:34:107:4610
ZBPE:Beijing:CN:39.98:112.61:461
ZBAA:Beijing:CN:39.3:116.2:4611
ZBHH:Hohhot:CN:42.1:111.3:4612
ZBYN:Taiyuan:CN:37.3:111.7:4613
ZHCC:Zhengzhou:CN:33.50:112.65:462
ZHHH:Wuhan:CN:30.50:112.65:463
ZHWH:Wuhan:CN:32.30:112.65:464
ZGZU:Guangzhou:CN:25.8:111.4:465
ZGGG:Guangzhou:CN:23.3:113.6:4651
ZGNN:Nanning:CN:23.1:108:4652
ZGKL:Guilin:CN:25.4:109.1:4653
ZGHA:Changsha:CN:27.4:111.5:4654
ZGZJ:Zhanjiang:CN:21.5:110.15:4655
ZJSA:Sanya:CN:18.00:110.50:466
ZLHW:Lanzhou:CN:37.37:99.13:467
ZLLL:Lanzhou:CN:37.4:97.8:4671
ZLXY:Xian:CN:35.5:107.9:4672
ZPKM:Kunming:CN:30.78:95.57:468
ZULS:Lhasa:CN:31.9:89.1:4681
ZPPP:Kunming:CN:24.9:101.3:4682
ZUUU:Chengdu:CN:30.2:102.9:4683
ZUGY:Guiyang:CN:26.7:106.7:4684
ZSHA:Shanghai:CN:30.63:118.98:469
ZSOF:Hefei:CN:32.2:116.9:4691
ZSJN:Jinan:CN:36.3:117.1:4692
ZSCN:Nanchang:CN:27.6:115.7:4693
ZSQD:Qingdao:CN:36.6:121.2:4694
ZSSS:Shangai:CN:30.8:120:4695
ZSAM:Xiamen:CN:25.6:118:4696
ZWUQ:Urumqi:CN:39.67:84.97:470
ZWAK:Aksu:CN:37.5:81:4701
ZWWW:Urumqi:CN:39.67:82:4702
ZYSH:Shenyang:CN:45.78:125.06:471
ZYTX:Shenyang:CN:43.3:122.9:4711
ZYHB:Harbin:CN:48.6:128:4712
ZYTL:Dalian:CN:38.4:121.4:4713
ZBLA:Hailar:CN:49.8:118.9:4714
ZMUB:Ulaanbaatar:MN:46.85:103.85:472
ZKKP:Pyongyang:KP:40.32:129.96:473
